model,frame,atoms,config_type,declared_xc,dft_field_prefix,dft_energy_eV,model_energy_eV,basis_signs,volume_A3,components,squared_error,component_rmse_eV_A,max_vector_error_eV_A,reference_component_rms_eV_A,diamond_referenced_error_eV_atom
MACE-MP-0b3-medium,612,54,dia,PW91,dft,-8803.592204,-283.27277610077965,1 1 1,947.9144061121193,162,1.0362567068785666,0.0799790368706487,0.3542427516154388,0.40109972215056355,-0.010399488015127467
MACE-MP-0b3-medium,613,54,dia,PW91,dft,-8803.691569,-283.3510454229081,1 1 1,947.9187829361252,162,0.8751721815969415,0.07350032256572124,0.2733804745442553,0.33855123800623677,-0.01000882731382191
MACE-MP-0b3-medium,614,54,dia,PW91,dft,-8803.73856,-283.38428025498706,1 1 1,947.9240108260085,162,0.7734148731122042,0.06909533908599529,0.21076514764921178,0.3022450899620585,-0.00975408346343798
MACE-MP-0b3-medium,615,54,dia,PW91,dft,-8803.679609,-283.32845477008976,1 1 1,947.9302113715369,162,0.8738278680286498,0.07344385056192272,0.27054134888458586,0.34019458479171144,-0.009811963372735377
MACE-MP-0b3-medium,616,54,dia,PW91,dft,-8803.577657,-283.23666640994657,1 1 1,947.9375061662112,162,1.0708214954318862,0.08130196326695331,0.28670638825496275,0.39777570905886644,-0.01000017892564653
MACE-MP-0b3-medium,617,54,dia,PW91,dft,-8803.548174,-283.2040842498809,1 1 1,947.9456520645068,162,1.132659190625342,0.08361652587211373,0.31448963175017136,0.41113498558154327,-0.009942787072577453
MACE-MP-0b3-medium,618,54,dia,PW91,dft,-8801.865371,-281.747882481237,1 1 1,930.7676752280789,162,0.36763402660243294,0.04763765152927771,0.16290633247335862,0.2490024226120434,-0.01413910617177283
MACE-MP-0b3-medium,619,54,dia,PW91,dft,-8801.701241,-281.61460842810254,1 1 1,930.7688162516957,162,0.6958992650299328,0.06554139512928767,0.23227606534977419,0.3404314416168959,-0.014710512595189407
MACE-MP-0b3-medium,620,54,dia,PW91,dft,-8801.663918,-281.58392562422347,1 1 1,930.7692966829312,162,0.7728524714112843,0.06907021259537928,0.2238400155790923,0.35756710768404143,-0.01483347919003819
MACE-MP-0b3-medium,621,54,dia,PW91,dft,-8801.656031,-281.5760350182594,1 1 1,930.7700173301098,162,0.7925567954752261,0.06994516350681598,0.2324271332661855,0.36335415649894764,-0.014833412412917468
MACE-MP-0b3-medium,622,54,dia,PW91,dft,-8801.642609,-281.564146665716,1 1 1,930.7713385175412,162,0.8390827065371067,0.0719689021721096,0.23195167271780778,0.36835972719829857,-0.01486181329173153
MACE-MP-0b3-medium,623,54,dia,PW91,dft,-8801.627638,-281.5498427279372,1 1 1,930.7732001928372,162,0.8784774436321681,0.07363898606943452,0.24104117155318572,0.3689213985524241,-0.014874166295844482
MACE-MP-0b3-medium,624,54,dia,PW91,dft,-8801.620463,-281.54079675361646,1 1 1,930.7755423039509,162,0.884011635740512,0.07387057566457368,0.23431282141953774,0.36091424468516986,-0.014839518623246839
MACE-MP-0b3-medium,625,54,dia,PW91,dft,-8801.598697,-281.5181924168234,1 1 1,930.778605070353,162,0.904294192849577,0.07471320444757104,0.2115731754197408,0.3608299594419291,-0.014823993867803864
MACE-MP-0b3-medium,626,54,dia,PW91,dft,-8801.561368,-281.4803498108943,1 1 1,930.7822083330486,162,0.9412743401750334,0.07622555629957199,0.24929542211876732,0.3748801185037461,-0.014814482646892557
MACE-MP-0b3-medium,627,54,dia,PW91,dft,-8801.524404,-281.442529103536,1 1 1,930.7863520961233,162,0.9822927630404755,0.07786870728555806,0.276873844655618,0.39015528960661894,-0.014798617695833904
MACE-MP-0b3-medium,628,54,dia,PW91,dft,-8799.440168,-279.6503629439886,1 1 1,915.1107764834117,162,0.8771915521756064,0.07358507095702672,0.24212933312394164,0.38121682897914355,-0.020207318444963818
MACE-MP-0b3-medium,629,54,dia,PW91,dft,-8799.419304,-279.6348238746858,1 1 1,915.1111921328688,162,0.9040678454488553,0.0747038533989195,0.25473619415947796,0.38240434229755377,-0.020305928272683182
MACE-MP-0b3-medium,630,54,dia,PW91,dft,-8799.429857,-279.64352296798756,1 1 1,915.1117859180295,162,0.8585054530023524,0.07279709044019363,0.2947268919726421,0.3696310075610775,-0.02027159666714784
MACE-MP-0b3-medium,631,54,dia,PW91,dft,-8799.410212,-279.62682831506305,1 1 1,915.1128547319388,162,0.8935177576278484,0.07426669316559173,0.2976580237240977,0.3740488258648384,-0.02032623272408962
MACE-MP-0b3-medium,632,54,dia,PW91,dft,-8799.362827,-279.58668434015664,1 1 1,915.1145767115883,162,1.006804848362653,0.07883428659523305,0.33675168500177355,0.3940852481489785,-0.020460325781379574
MACE-MP-0b3-medium,633,54,dia,PW91,dft,-8799.321752,-279.5499446572331,1 1 1,915.1166549654922,162,1.1142839450555075,0.08293549274666885,0.350383122486006,0.4113240082621479,-0.020540609430939938
MACE-MP-0b3-medium,634,54,dia,PW91,dft,-8799.339262,-279.5585286452248,1 1 1,915.119267631416,162,1.0818993560240577,0.08172142366948985,0.30620340819085134,0.40273680491753566,-0.02037531291229655
MACE-MP-0b3-medium,635,54,dia,PW91,dft,-8799.369708,-279.57729924860644,1 1 1,915.122414712262,162,1.0033527106383815,0.07869901683537225,0.24757412354096506,0.3851391245148936,-0.020159101863770346
MACE-MP-0b3-medium,636,54,dia,PW91,dft,-8799.386274,-279.58433869975613,1 1 1,915.1260368323441,162,0.9395761060712373,0.07615676271095415,0.23648543407441713,0.37030171711560483,-0.01998268429246597
MACE-MP-0b3-medium,637,54,dia,PW91,dft,-8799.380833,-279.573436501433,1 1 1,915.1300152366857,162,0.9100708322040751,0.07495145886802276,0.2572113374206739,0.3656803225369677,-0.01988155099020883
MACE-MP-0b3-medium,638,54,dia,PW91,dft,-8797.559801,-277.9954346617419,1 1 1,900.7456390816774,162,0.03751534783976957,0.015217628633698008,0.04817655347836876,0.08388684122592885,-0.024382109514442085
MACE-MP-0b3-medium,639,54,dia,PW91,dft,-8797.49667,-277.94461811364505,1 1 1,900.7457565925661,162,0.17897522522553588,0.03323831134246097,0.09256592005472022,0.17530875161790171,-0.024610154920053695
MACE-MP-0b3-medium,640,54,dia,PW91,dft,-8797.333269,-277.8132920342926,1 1 1,900.7463441471945,162,0.5437252232971359,0.05793382896780783,0.1860286661230284,0.3030558642090291,-0.02520413493203222
MACE-MP-0b3-medium,641,54,dia,PW91,dft,-8797.176669,-277.6887477345874,1 1 1,900.7473429906137,162,0.9037106608005039,0.07468909471361206,0.24697007337653196,0.383313632823077,-0.025797759011576993
MACE-MP-0b3-medium,642,54,dia,PW91,dft,-8797.1085,-277.6364330956873,1 1 1,900.7488118793063,162,1.0724311524280485,0.08136304680478924,0.2671428167095828,0.40459621113044436,-0.02609135829121989
MACE-MP-0b3-medium,643,54,dia,PW91,dft,-8797.163952,-277.6834651875811,1 1 1,900.7505745476785,162,0.9624749687237797,0.07707920284123737,0.2476611498429422,0.35921749659142077,-0.025935434067017482
MACE-MP-0b3-medium,644,54,dia,PW91,dft,-8797.265887,-277.7655182457175,1 1 1,900.7526309968702,162,0.7285891117563896,0.06706313184468214,0.20709770376708064,0.27817313128653004,-0.025567249958435845
MACE-MP-0b3-medium,645,54,dia,PW91,dft,-8797.321217,-277.8049666235785,1 1 1,900.7551574956866,162,0.5607278584821236,0.05883267015060718,0.20978090361432455,0.2289464503821638,-0.025273145844725953
MACE-MP-0b3-medium,646,54,dia,PW91,dft,-8797.285116,-277.7667356504657,1 1 1,900.7580365346962,162,0.5797893887558727,0.05982429978003966,0.21890952220665344,0.2680476997593829,-0.02523370189824181
MACE-MP-0b3-medium,647,54,dia,PW91,dft,-8797.200485,-277.6891013627783,1 1 1,900.7613268725933,162,0.7229498466550294,0.06680309404820829,0.22357809260176822,0.33425509026845107,-0.025363270644771063
MACE-MP-0b3-medium,648,54,dia,PW91,dft,-8795.211954,-275.964687842203,1 1 1,887.4698026352503,162,0.051191142083515384,0.01777623987853536,0.05038300885676471,0.09485632447659922,-0.03025433507854025
MACE-MP-0b3-medium,649,54,dia,PW91,dft,-8795.074004,-275.85274759977614,1 1 1,887.4701516954766,162,0.3325407637685986,0.045306961540183814,0.14538388844039477,0.24631908766004923,-0.030735997255819214
MACE-MP-0b3-medium,650,54,dia,PW91,dft,-8794.864502,-275.6838003374859,1 1 1,887.4709661696899,162,0.7639194630704876,0.06866987870366344,0.22456269018513497,0.36761202114390407,-0.03148701091709327
MACE-MP-0b3-medium,651,54,dia,PW91,dft,-8794.750588,-275.59519661559005,1 1 1,887.4721878819562,162,1.0179800544439335,0.07927059667094408,0.25993901368136774,0.4044488390138234,-0.03195571977087841
MACE-MP-0b3-medium,652,54,dia,PW91,dft,-8794.798888,-275.63827455327566,1 1 1,887.4741077177725,162,0.958056034582608,0.07690205549527798,0.2564380429056632,0.3605709394355459,-0.03185901491323673
MACE-MP-0b3-medium,653,54,dia,PW91,dft,-8794.898055,-275.71662836974485,1 1 1,887.4764929721057,162,0.7791478314476342,0.06935095179670465,0.2178208147932672,0.30269849669266613,-0.03147358558857327
MACE-MP-0b3-medium,654,54,dia,PW91,dft,-8794.92847,-275.7321559217791,1 1 1,887.4794018243992,162,0.6970518869742575,0.06559565096686686,0.20789789489095795,0.3040784243739649,-0.031197892107721614
MACE-MP-0b3-medium,655,54,dia,PW91,dft,-8794.890452,-275.6879227251021,1 1 1,887.4827179235933,162,0.7159481369715276,0.06647881575561262,0.19389565693776753,0.35056828029819603,-0.031082795872977798
MACE-MP-0b3-medium,656,54,dia,PW91,dft,-8794.853706,-275.6478655380015,1 1 1,887.4863830952028,162,0.7441344869851226,0.0677747944236456,0.21239347170132586,0.37612474516236866,-0.031021477593337288
MACE-MP-0b3-medium,657,54,dia,PW91,dft,-8794.866745,-275.65440990344945,1 1 1,887.4906300526429,162,0.7258393371132568,0.06693646043276427,0.23155696809952697,0.35516632879609217,-0.030901206583101803
MACE-MP-0b3-medium,658,128,dia,PW91,dft,-20885.217841,-687.7947044963636,1 1 1,2675.982405977944,384,0.7033900428867308,0.04279888904341866,0.1396131794998464,0.2833495603357237,-0.0017243433252929208
MACE-MP-0b3-medium,659,128,dia,PW91,dft,-20884.400766,-686.53284155943,1 1 1,2510.544346658163,384,1.4438454728738885,0.06131895508140816,0.20489075309614196,0.3138016489879428,0.0017505624319795743
MACE-MP-0b3-medium,660,128,dia,PW91,dft,-20876.900954,-680.100810350998,1 1 1,2919.6722120848954,384,0.5525173216535083,0.03793213929909584,0.13296152541669345,0.22151401530504228,-0.006591475002131197
MACE-MP-0b3-medium,661,128,dia,PW91,dft,-20851.883614,-657.8962574142555,1 1 1,2163.7741885338937,384,6.934021341844265,0.13437762925571395,0.466566562587314,0.8243996424093643,-0.02856637393384709
MACE-MP-0b3-medium,662,128,dia,PW91,dft,-20853.645364,-655.9511294503278,1 1 1,3170.985498370611,384,9.705111926100212,0.15897713349478693,0.4451412525120521,0.5531911960092889,0.00039361015934957777
MACE-MP-0b3-medium,663,128,dia,PW91,dft,-20885.282734,-687.4147790412949,1 1 1,2543.3036390512634,384,1.1499931052335608,0.05472452568589088,0.29047275673691686,0.2561479236345508,0.0017508008549222964
MACE-MP-0b3-medium,664,128,dia,PW91,dft,-20885.066165,-687.1721806282958,1 1 1,2562.4222711288066,384,1.5132498820604785,0.062775432305952,0.22222687244694775,0.3113838226336055,0.001954155643976385
MACE-MP-0b3-medium,665,128,dia,PW91,dft,-20884.819871,-687.0171772490263,1 1 1,2546.089398445905,384,1.6622277555086937,0.065792994409009,0.23374937181777078,0.3326658638030715,0.0012409476695154353
MACE-MP-0b3-medium,666,128,dia,PW91,dft,-20884.586851,-686.775112997862,1 1 1,2525.693564615467,384,1.6296891463392762,0.06514585291425079,0.21300455752309702,0.3231690536366151,0.001311605881738842
MACE-MP-0b3-medium,667,128,dia,PW91,dft,-20884.830698,-687.0442645989137,1 1 1,2542.2121262489927,384,1.6161683212283653,0.0648750465885423,0.21966491392014004,0.3252480696085906,0.001113913686034529
MACE-MP-0b3-medium,668,128,dia,PW91,dft,-20883.326536,-685.4920486732008,1 1 1,2465.8685190419387,384,1.2790067321251226,0.05771262165456103,0.18021485101454696,0.2909499387902174,0.0014893349806586187
MACE-MP-0b3-medium,669,128,dia,PW91,dft,-20883.562926,-685.7042054504586,1 1 1,2484.016204324961,384,1.632843921513839,0.06520887755724386,0.23718221102389964,0.33841586207337354,0.0016786570333175987
MACE-MP-0b3-medium,670,128,dia,PW91,dft,-20883.779565,-685.9456013175911,1 1 1,2490.247593817815,384,1.5224195344236393,0.06296534129366907,0.22870485740691063,0.32425809885638684,0.0014852440088608532
MACE-MP-0b3-medium,671,128,dia,PW91,dft,-20883.224404,-685.378479083575,1 1 1,2477.6482613710273,384,2.0313721197281094,0.07273260315561345,0.26054248516638795,0.35605618505714504,0.0015786911496098455
MACE-MP-0b3-medium,672,128,dia,PW91,dft,-20882.615981,-684.8071535487906,1 1 1,2458.80772208075,384,1.8894441194624856,0.07014575820699036,0.22526461845968776,0.3473389105728246,0.0012888672026019066
MACE-MP-0b3-medium,673,128,dia,PW91,dft,-20880.517284,-682.7930877646598,1 1 1,2402.076737952053,384,1.3593871602893217,0.05949849350966887,0.1988770036671617,0.3015814954220328,0.0006276858286415887
MACE-MP-0b3-medium,674,128,dia,PW91,dft,-20881.087016,-683.2092538628698,1 1 1,2417.1562386286064,384,1.8157448950787756,0.06876410641413376,0.3109692626525142,0.3126728774426737,0.0018274194363758767
MACE-MP-0b3-medium,675,128,dia,PW91,dft,-20881.412791,-683.5390157187571,1 1 1,2425.040552587042,384,1.6977739908326865,0.0664927547516278,0.26225483380259973,0.30268524553284926,0.001796272124736653
MACE-MP-0b3-medium,676,128,dia,PW91,dft,-20880.861449,-683.015173097797,1 1 1,2417.9317763120453,384,2.091125634125759,0.07379457752574031,0.25694086627105384,0.33505520619082,0.0015814332259971309
MACE-MP-0b3-medium,677,128,dia,PW91,dft,-20880.170129,-682.3632798443039,1 1 1,2402.6086630018967,384,2.2222815599722714,0.0760735930689999,0.2811244105655352,0.3367652414118433,0.0012734117688983915
MACE-MP-0b3-medium,678,128,dia,PW91,dft,-20877.02895,-679.5963606271916,1 1 1,2347.201416580702,384,1.7231724163697433,0.06698826888067447,0.2417357362939259,0.3319461354855665,-0.0016504927848997042
MACE-MP-0b3-medium,679,128,dia,PW91,dft,-20877.927976,-680.2957648330122,1 1 1,2360.952614635299,384,1.9447671308155923,0.07116528463021095,0.26601901112844256,0.299345730485932,-9.094751787941391e-05
MACE-MP-0b3-medium,680,128,dia,PW91,dft,-20878.176836,-680.567117342465,1 1 1,2369.074626509962,384,2.292226406175799,0.07726150140539688,0.2697500730081612,0.3550269551932671,-0.00026667024798232575
MACE-MP-0b3-medium,681,128,dia,PW91,dft,-20878.084061,-680.5571466400457,1 1 1,2364.5851491339695,384,2.0394271399317905,0.07287666414501767,0.25930707549498244,0.3464903133386271,-0.0009135788228107344
MACE-MP-0b3-medium,682,128,dia,PW91,dft,-20876.980323,-679.5347031818673,1 1 1,2351.6165614158353,384,2.285151170967032,0.07714217074808465,0.2832181677099368,0.3621999475402738,-0.0015486924308039107
MACE-MP-0b3-medium,683,128,dia,PW91,dft,-20872.765154,-675.794718133251,1 1 1,2297.3654787306523,384,2.1942848103004797,0.07559287903074931,0.2761498592868043,0.37541475315642564,-0.005261067050982504
MACE-MP-0b3-medium,684,128,dia,PW91,dft,-20873.784497,-676.6200203717442,1 1 1,2309.935564554983,384,2.2546875736727876,0.07662625022214135,0.24348081077918954,0.3562775111329124,-0.0037451236017114198
MACE-MP-0b3-medium,685,128,dia,PW91,dft,-20874.531381,-677.3134281271574,1 1 1,2318.5114786277804,384,2.1365546999454645,0.07459185298079128,0.3129836106589652,0.3517278732464767,-0.0033273404408760143
MACE-MP-0b3-medium,686,128,dia,PW91,dft,-20874.238169,-677.0938137481139,1 1 1,2315.7882680657203,384,2.233839467753314,0.07627116283765174,0.2524705086229,0.3812904862540009,-0.0039023218546025973
MACE-MP-0b3-medium,687,128,dia,PW91,dft,-20873.152711,-676.0807730053897,1 1 1,2304.2270056681223,384,2.4037242560919685,0.07911825695484472,0.26869978698750047,0.36617216198356584,-0.004468081677080349
MACE-MP-0b3-medium,688,128,dia,PW91,dft,-20868.344217,-671.8613482261915,1 1 1,2251.883097886007,384,1.9750409735814571,0.07171705423887481,0.2276150016647269,0.35415073727620733,-0.009070184964572015
MACE-MP-0b3-medium,689,128,dia,PW91,dft,-20869.449285,-672.6500373460782,1 1 1,2262.202087068628,384,2.1212952056416317,0.07432500430334162,0.30340859028331774,0.32490820330998876,-0.006598474963709577
MACE-MP-0b3-medium,690,128,dia,PW91,dft,-20869.911168,-673.0775374307924,1 1 1,2269.628837219366,384,2.748090096391504,0.08459600833384245,0.2678581719106252,0.3661642459142311,-0.006329858438039793
MACE-MP-0b3-medium,691,128,dia,PW91,dft,-20869.896793,-673.1639212300256,1 1 1,2268.5609297972255,384,2.626658185866288,0.08270583832088352,0.2966770523371153,0.3702213956793286,-0.007117036557040102
MACE-MP-0b3-medium,692,128,dia,PW91,dft,-20868.847108,-672.2373442032092,1 1 1,2260.4090665725357,384,2.730829260668604,0.08432991481669572,0.3571862187445486,0.38917013289498464,-0.00807881759752238
MACE-MP-0b3-medium,693,128,dia,PW91,dft,-20863.36547,-667.5344277292126,1 1 1,2210.6425270493887,384,2.0366626088379913,0.07282725367046508,0.23741592963316294,0.37548376024199603,-0.014162579519432228
MACE-MP-0b3-medium,694,128,dia,PW91,dft,-20864.620709,-668.5422600677305,1 1 1,2219.9967918297334,384,2.044118840812252,0.07296044235028029,0.255455503367514,0.34000418871385796,-0.012229714976617068
MACE-MP-0b3-medium,695,128,dia,PW91,dft,-20865.28669,-669.1462120998796,1 1 1,2227.8762128027042,384,2.523867748543459,0.08107140224414479,0.2503737029991149,0.3906528686108759,-0.01174511366526687
MACE-MP-0b3-medium,696,128,dia,PW91,dft,-20865.334716,-669.1919321834498,1 1 1,2228.566359808886,384,2.7896016688950134,0.08523255058611175,0.3168876473637379,0.42248550869224843,-0.011727098693156357
MACE-MP-0b3-medium,697,128,dia,PW91,dft,-20864.422538,-668.36095318432,1 1 1,2221.771239825049,384,2.6584749999310344,0.08320524009332025,0.2673831811022052,0.4005332842081838,-0.012361465887472889
MACE-MP-0b3-medium,698,128,dia,PW91,dft,-20858.487243,-663.2578471407519,1 1 1,2173.0339677791167,384,1.675593297387148,0.06605697701186225,0.2495510686440596,0.32292652861298227,-0.018862942109591607
MACE-MP-0b3-medium,699,128,dia,PW91,dft,-20859.414669,-663.9328147491917,1 1 1,2180.8863499745203,384,1.9957608356139607,0.07209225924289438,0.2661079296820147,0.35029442718991766,-0.01689061092551203
MACE-MP-0b3-medium,700,128,dia,PW91,dft,-20859.98592,-664.3949831509991,1 1 1,2187.0770437208967,384,2.567159537035531,0.08176375293712589,0.2713921943994283,0.38325364426777636,-0.016038403127151213
MACE-MP-0b3-medium,701,128,dia,PW91,dft,-20859.873657,-664.3136112644303,1 1 1,2186.684610220646,384,2.7673182710893767,0.08489144831859441,0.31430143334176386,0.4075074183233253,-0.01627973995082499
MACE-MP-0b3-medium,702,128,dia,PW91,dft,-20859.056789,-663.6484889551375,1 1 1,2180.1881277469433,384,2.484771725829612,0.0804410324565845,0.2905958275562976,0.383427705241307,-0.017465253159488547
MACE-MP-0b3-medium,703,128,dia,PW91,dft,-20853.012499,-658.5591991753595,1 1 1,2138.259037160192,384,1.7891333824172508,0.0682583439347278,0.22832117514576014,0.3532140126035194,-0.02492619237995708
MACE-MP-0b3-medium,704,128,dia,PW91,dft,-20853.85068,-659.1775750352815,1 1 1,2144.7501219031083,384,2.4203918320284314,0.07939208858092037,0.29789377402768197,0.3879798350789182,-0.02320896472310441
MACE-MP-0b3-medium,705,128,dia,PW91,dft,-20854.72915,-659.8050561044557,1 1 1,2150.0422232454193,384,2.4653790393146267,0.08012651193507576,0.28654780137543595,0.35268247842687467,-0.021248113701030746
MACE-MP-0b3-medium,706,128,dia,PW91,dft,-20854.433282,-659.389303728359,1 1 1,2149.2927201719576,384,3.186370828022323,0.09109248431113731,0.29737518702890275,0.3871654677212746,-0.0203115170127548
